id,bus_type,operation_company,line_name,weekday_rate,saturday_rate,holiday_rate,note,created_at,updated_at
210,1,小湊鉄道,大03,6.0,5.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
211,1,小湊鉄道,大04,5.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
212,1,小湊鉄道,大網01,18.0,13.0,13.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
213,1,小湊鉄道,大網02,14.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
214,1,小湊鉄道,大網03,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
215,1,小湊鉄道,大網04,4.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
216,1,小湊鉄道,大網06,5.0,5.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
217,1,小湊鉄道,大網07,21.0,19.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
218,1,小湊鉄道,大網08,24.0,17.0,17.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
219,1,小湊鉄道,大網09,2.0,2.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
220,1,小湊鉄道,大網10,3.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
221,1,小湊鉄道,大網12,6.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
222,1,小湊鉄道,中01,3.0,3.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
223,1,小湊鉄道,中02,0.5,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
224,1,小湊鉄道,中03,3.0,2.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
225,1,小湊鉄道,中04,2.5,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
226,1,小湊鉄道,長01,7.0,4.5,4.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
227,1,小湊鉄道,長02,3.0,3.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
228,1,小湊鉄道,長03,7.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
229,1,小湊鉄道,長04,10.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
230,1,小湊鉄道,東金駅～五井駅～羽田空港線,23.0,23.0,23.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
231,1,小湊鉄道,白子・茂原～東京線,6.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
232,1,小湊鉄道,八01,42.0,44.0,44.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
233,1,小湊鉄道,八02,3.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
234,1,小湊鉄道,八03,14.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
235,1,小湊鉄道,八04,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
236,1,小湊鉄道,八05,16.0,8.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
237,1,小湊鉄道,八06,18.3,18.3,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
238,1,小湊鉄道,八07,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
239,1,小湊鉄道,八21,7.0,7.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
240,1,小湊鉄道,八22,38.0,38.0,31.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
241,1,小湊鉄道,八23,6.0,5.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
242,1,小湊鉄道,八24,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
243,1,小湊鉄道,八25,16.0,16.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
244,1,小湊鉄道,八26,5.0,5.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
245,1,小湊鉄道,八27,0.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
246,1,小湊鉄道,浜01,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
247,1,小湊鉄道,浜02,4.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
248,1,小湊鉄道,浜03,4.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
249,1,小湊鉄道,浜04,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
250,1,小湊鉄道,浜05,2.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
251,1,小湊鉄道,本01,7.0,7.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
252,1,小湊鉄道,本02,2.0,2.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
253,1,小湊鉄道,茂01,24.0,24.0,21.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
254,1,小湊鉄道,茂02,3.0,3.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
255,1,小湊鉄道,茂04,2.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
256,1,小湊鉄道,茂07,5.0,5.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
257,1,小湊鉄道,茂08,2.5,2.5,1.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
258,1,小湊鉄道,茂09,1.0,1.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
259,1,小湊鉄道,茂21,10.0,9.0,9.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
260,1,小湊鉄道,茂22,1.0,1.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
261,1,小湊鉄道,茂23,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
262,1,小湊鉄道,茂24,2.0,2.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
263,1,小湊鉄道,茂25,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
264,1,小湊鉄道,茂26,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
265,1,小湊鉄道,茂27,10.0,10.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
266,1,小湊鉄道,茂28,6.0,6.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
267,1,小湊鉄道,茂29,0.0,0.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
268,1,小湊鉄道,茂30,6.0,6.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
269,1,小湊鉄道,茂31,3.0,3.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
270,1,小湊鉄道,茂32,10.0,9.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
271,1,小湊鉄道,茂34,8.0,8.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
272,1,小湊鉄道,茂35,2.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
273,1,小湊鉄道,茂36,2.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
274,1,小湊鉄道,茂37,2.0,2.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
275,1,小湊鉄道,茂38,1.0,1.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
276,1,小湊鉄道,茂40,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
277,1,小湊鉄道,茂41,7.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
278,1,小湊鉄道,茂42,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
279,1,小湊鉄道,茂43,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
280,1,小湊鉄道,茂44,10.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
281,1,小湊鉄道,茂45,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
282,1,小湊鉄道,茂46,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
283,1,小湊鉄道,茂47,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
284,1,小湊鉄道,木01,10.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
285,1,小湊鉄道,木02,13.0,13.0,13.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
286,1,小湊鉄道,木21,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
287,1,小湊鉄道,木22,5.0,3.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
288,1,小湊鉄道,木23,11.0,8.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
289,1,小湊鉄道,木24,3.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
290,1,小湊鉄道,木26,3.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
291,1,小湊鉄道,木27,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
292,1,小湊鉄道,木29,6.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
293,1,小湊鉄道,木30,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
294,1,小湊鉄道,木31,25.0,23.0,23.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
295,1,小湊鉄道,木32,7.0,5.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
296,1,小湊鉄道,木更津・袖ヶ浦～羽田空港線,10.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
297,1,小湊鉄道,木更津・袖ヶ浦～横浜駅線,10.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
298,1,小湊鉄道,木更津・袖ヶ浦～川崎,7.0,5.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
299,1,小湊鉄道,木更津・長浦～品川線,49.5,39.0,39.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
300,1,小湊鉄道,木更津駅西口～袖ヶ浦バスターミナル～新宿駅西口,19.5,19.5,19.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
301,1,小湊鉄道,養01,3.0,3.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
302,1,小湊鉄道,養06,2.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
303,1,館山日東バス,外房急行,2.0,2.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
304,1,館山日東バス,館山鴨川線,7.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
305,1,館山日東バス,丸線,6.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
306,1,館山日東バス,市内線,23.0,23.0,12.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
307,1,館山日東バス,千倉線,6.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
308,1,館山日東バス,南総里見号,4.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
309,1,館山日東バス,白浜千倉線,12.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
310,1,館山日東バス,平群線,4.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
311,1,館山日東バス,豊房線,4.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
312,1,鴨川日東バス,1-10大学線,7.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
313,1,鴨川日東バス,1-1鴨川市内線,4.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
314,1,鴨川日東バス,1-2鴨川市内線,9.0,9.0,9.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
315,1,鴨川日東バス,1-3鴨川市内線,19.0,19.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
316,1,鴨川日東バス,1-5金谷線,8.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
317,1,鴨川日東バス,1-6長狭線,10.0,8.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
318,1,鴨川日東バス,1-7鴨川・木更津線,5.0,5.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
319,1,鴨川日東バス,1-8鴨川・館山線,8.0,8.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
320,1,鴨川日東バス,1-9鴨川・館山線,8.0,8.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
321,1,鴨川日東バス,アクシー号,5.0,5.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
322,1,鴨川日東バス,カピーナ号,4.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
323,1,習志野新京成バス,習06,12.0,10.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
324,1,習志野新京成バス,習07,15.0,11.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
325,1,習志野新京成バス,津04,51.0,51.0,40.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
326,1,習志野新京成バス,津05,3.0,3.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
327,1,習志野新京成バス,津06,15.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
328,1,習志野新京成バス,津08,40.0,35.0,28.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
329,1,習志野新京成バス,津10,95.0,62.0,67.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
330,1,習志野新京成バス,津11,13.0,21.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
331,1,習志野新京成バス,津14,16.0,13.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
332,1,習志野新京成バス,津16,75.0,61.0,41.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
333,1,習志野新京成バス,津17,54.0,34.0,32.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
334,1,習志野新京成バス,緑03,6.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
335,1,京成トランジットバス,浦安01,38.0,36.5,36.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
336,1,京成トランジットバス,浦安02,3.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
337,1,京成トランジットバス,浦安03,43.5,38.0,38.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
338,1,京成トランジットバス,浦安04,13.0,8.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
339,1,京成トランジットバス,浦安05,10.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
340,1,京成トランジットバス,塩浜01,6.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
341,1,京成トランジットバス,塩浜02,22.0,20.0,20.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
342,1,京成トランジットバス,塩浜03,18.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
343,1,京成トランジットバス,行徳01,14.0,13.5,13.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
344,1,京成トランジットバス,行徳02,48.5,38.5,38.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
345,1,京成トランジットバス,市川01,52.0,52.0,52.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
346,1,京成トランジットバス,西浜21,18.0,18.0,18.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
347,1,京成トランジットバス,二俣01,16.0,16.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
348,1,九十九里鉄道,1,9.5,9.5,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
349,1,九十九里鉄道,10,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
350,1,九十九里鉄道,11,1.0,1.0,0.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
351,1,九十九里鉄道,12,4.0,3.0,2.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
352,1,九十九里鉄道,14,4.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
353,1,九十九里鉄道,15,6.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
354,1,九十九里鉄道,17,15.0,16.0,15.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
355,1,九十九里鉄道,2,3.0,2.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
356,1,九十九里鉄道,3,5.0,4.5,3.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
357,1,九十九里鉄道,4,6.0,4.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
358,1,九十九里鉄道,5,3.0,2.5,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
359,1,九十九里鉄道,6,2.5,2.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
360,1,九十九里鉄道,7,5.5,4.5,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
361,1,九十九里鉄道,レイクサイドライナー,8.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
362,1,九十九里鉄道,九十九里ライナー,15.0,11.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
363,1,阪東自動車,1,0.0,3.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
364,1,阪東自動車,10,0.0,7.5,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
365,1,阪東自動車,11,59.0,37.0,37.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
366,1,阪東自動車,12,14.0,14.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
367,1,阪東自動車,13,0.0,0.0,0.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
368,1,阪東自動車,14,0.0,12.0,5.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
369,1,阪東自動車,15,22.0,10.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
370,1,阪東自動車,16,50.0,44.0,35.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
371,1,阪東自動車,17,39.0,22.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
372,1,阪東自動車,18,75.0,61.0,53.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
373,1,阪東自動車,19,0.0,0.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
374,1,阪東自動車,2,6.0,8.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
375,1,阪東自動車,20,4.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
376,1,阪東自動車,21,9.0,10.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
377,1,阪東自動車,23,96.0,30.0,30.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
378,1,阪東自動車,24,11.0,11.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
379,1,阪東自動車,25,3.0,3.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
380,1,阪東自動車,26,60.0,55.0,55.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
381,1,阪東自動車,27,10.0,12.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
382,1,阪東自動車,28,92.0,79.0,39.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
383,1,阪東自動車,29,0.0,0.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
384,1,阪東自動車,3,5.0,1.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
385,1,阪東自動車,30,0.0,0.0,40.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
386,1,阪東自動車,31,15.0,11.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
387,1,阪東自動車,32,114.0,96.0,50.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
388,1,阪東自動車,33,0.0,0.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
389,1,阪東自動車,34,0.0,0.0,46.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
390,1,阪東自動車,35,57.0,50.0,23.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
391,1,阪東自動車,36,0.0,0.0,27.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
392,1,阪東自動車,39,6.0,6.0,5.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
393,1,阪東自動車,4,20.0,20.0,20.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
394,1,阪東自動車,40,0.0,0.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
395,1,阪東自動車,41,3.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
396,1,阪東自動車,42,58.0,36.0,36.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
397,1,阪東自動車,43,11.5,6.5,6.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
398,1,阪東自動車,44,31.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
399,1,阪東自動車,45,13.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
400,1,阪東自動車,46,9.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
401,1,阪東自動車,47,25.0,14.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
402,1,阪東自動車,5,14.0,14.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
403,1,阪東自動車,6,2.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
404,1,阪東自動車,7,0.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
405,1,阪東自動車,8,72.0,63.0,50.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
406,1,阪東自動車,9,0.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
407,1,あすか交通,1-11,6.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
408,1,あすか交通,1-21,56.0,53.0,38.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
409,1,あすか交通,12-1,12.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
410,1,あすか交通,12-2,11.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
411,1,あすか交通,1-23,58.0,53.0,37.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
412,1,あすか交通,2-34,16.5,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
413,1,あすか交通,3-1,31.0,18.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
414,1,あすか交通,3-2,6.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
415,1,あすか交通,3-3,8.0,11.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
416,1,あすか交通,4-1,17.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
417,1,あすか交通,5-1,18.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
418,1,あすか交通,6-1,3.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
419,1,ちばシティバス（株）,稲51（平）,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
420,1,ちばシティバス（株）,稲52,4.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
421,1,ちばシティバス（株）,稲53（平）,2.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
422,1,ちばシティバス（株）,稲61,46.0,32.0,32.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
423,1,ちばシティバス（株）,稲62,5.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
424,1,ちばシティバス（株）,稲63,10.0,10.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
425,1,ちばシティバス（株）,稲65（平）,5.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
426,1,ちばシティバス（株）,稲66（平）,6.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
