"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"06","山形県","06201","山形市","062010160005","下条町五丁目","38.269912","140.325916","0","3"
"06","山形県","06201","山形市","062010161000","下田","38.324928","140.307694","0","1"
"06","山形県","06201","山形市","062010162000","下柳","38.291768","140.349570","0","1"
"06","山形県","06201","山形市","062010163001","城南町一丁目","38.250868","140.326111","0","3"
"06","山形県","06201","山形市","062010163002","城南町二丁目","38.252367","140.326661","0","3"
"06","山形県","06201","山形市","062010163003","城南町三丁目","38.251646","140.321894","0","3"
"06","山形県","06201","山形市","062010164001","城北町一丁目","38.258444","140.330236","0","3"
"06","山形県","06201","山形市","062010164002","城北町二丁目","38.259942","140.329530","0","3"
"06","山形県","06201","山形市","062010165000","白川","38.316041","140.309655","0","1"
"06","山形県","06201","山形市","062010166001","城西町一丁目","38.255978","140.324077","0","3"
"06","山形県","06201","山形市","062010166002","城西町二丁目","38.255339","140.321802","0","3"
"06","山形県","06201","山形市","062010166003","城西町三丁目","38.256958","140.318010","0","3"
"06","山形県","06201","山形市","062010166004","城西町四丁目","38.259560","140.321120","0","3"
"06","山形県","06201","山形市","062010166005","城西町五丁目","38.260599","140.314076","0","3"
"06","山形県","06201","山形市","062010167000","城森","38.241588","140.260748","0","1"
"06","山形県","06201","山形市","062010168001","新開一丁目","38.303116","140.360104","0","3"
"06","山形県","06201","山形市","062010168002","新開二丁目","38.305332","140.361643","0","3"
"06","山形県","06201","山形市","062010168003","新開三丁目","38.305766","140.358501","0","3"
"06","山形県","06201","山形市","062010169001","陣場一丁目","38.277246","140.310530","0","3"
"06","山形県","06201","山形市","062010169002","陣場二丁目","38.277256","140.305696","0","3"
"06","山形県","06201","山形市","062010169003","陣場三丁目","38.278696","140.302420","0","3"
"06","山形県","06201","山形市","062010170000","陣場南","38.275084","140.309003","0","1"
"06","山形県","06201","山形市","062010171000","末広町","38.238822","140.323821","0","1"
"06","山形県","06201","山形市","062010172000","菅原","38.271976","140.310365","0","1"
"06","山形県","06201","山形市","062010173000","すげさわの丘","38.223582","140.268615","0","1"
"06","山形県","06201","山形市","062010174001","鈴川町一丁目","38.263651","140.355497","0","3"
"06","山形県","06201","山形市","062010174002","鈴川町二丁目","38.267000","140.355760","0","3"
"06","山形県","06201","山形市","062010174003","鈴川町三丁目","38.270301","140.357426","0","3"
"06","山形県","06201","山形市","062010174004","鈴川町四丁目","38.269985","140.360401","0","3"
"06","山形県","06201","山形市","062010175000","砂田","38.259733","140.291433","0","1"
"06","山形県","06201","山形市","062010176000","砂塚","38.259898","140.307581","0","1"
"06","山形県","06201","山形市","062010177001","諏訪町一丁目","38.245200","140.339655","0","3"
"06","山形県","06201","山形市","062010177002","諏訪町二丁目","38.244006","140.339344","0","3"
"06","山形県","06201","山形市","062010178001","瀬波一丁目","38.280662","140.309167","0","3"
"06","山形県","06201","山形市","062010178002","瀬波二丁目","38.279933","140.306421","0","3"
"06","山形県","06201","山形市","062010178003","瀬波三丁目","38.283440","140.307125","0","3"
"06","山形県","06201","山形市","062010179000","千石","38.293529","140.362716","0","1"
"06","山形県","06201","山形市","062010180000","双月新町","38.256309","140.362054","0","1"
"06","山形県","06201","山形市","062010181000","双月町","38.254023","140.364237","0","1"
"06","山形県","06201","山形市","062010182001","双月町一丁目","38.258885","140.353090","0","3"
"06","山形県","06201","山形市","062010182002","双月町二丁目","38.260993","140.353813","0","3"
"06","山形県","06201","山形市","062010182003","双月町三丁目","38.258162","140.356609","0","3"
"06","山形県","06201","山形市","062010182004","双月町四丁目","38.254958","140.354301","0","3"
"06","山形県","06201","山形市","062010183000","反町","38.246127","140.265796","0","1"
"06","山形県","06201","山形市","062010184000","大師堂","38.218787","140.271733","0","1"
"06","山形県","06201","山形市","062010185001","大野目一丁目","38.274898","140.358730","0","3"
"06","山形県","06201","山形市","062010185002","大野目二丁目","38.278672","140.357475","0","3"
"06","山形県","06201","山形市","062010185003","大野目三丁目","38.281709","140.358860","0","3"
"06","山形県","06201","山形市","062010185004","大野目四丁目","38.280690","140.360293","0","3"
"06","山形県","06201","山形市","062010186000","大野目町","38.286023","140.356814","0","1"
"06","山形県","06201","山形市","062010187000","高木","38.233440","140.284776","0","1"
"06","山形県","06201","山形市","062010188000","高田","38.307174","140.320447","0","1"
"06","山形県","06201","山形市","062010189000","高堂","38.240533","140.310357","0","1"
"06","山形県","06201","山形市","062010190001","高堂一丁目","38.238647","140.310713","0","3"
"06","山形県","06201","山形市","062010190002","高堂二丁目","38.239148","140.307474","0","3"
"06","山形県","06201","山形市","062010191000","高原町","38.275453","140.372357","0","1"
"06","山形県","06201","山形市","062010192001","立谷川一丁目","38.312286","140.384144","0","3"
"06","山形県","06201","山形市","062010192002","立谷川二丁目","38.313150","140.379885","0","3"
"06","山形県","06201","山形市","062010192003","立谷川三丁目","38.313088","140.373478","0","3"
"06","山形県","06201","山形市","062010193001","伊達城一丁目","38.309037","140.362094","0","3"
"06","山形県","06201","山形市","062010193002","伊達城二丁目","38.308289","140.358577","0","3"
"06","山形県","06201","山形市","062010193003","伊達城三丁目","38.310744","140.359352","0","3"
"06","山形県","06201","山形市","062010194000","立道","38.274235","140.304233","0","1"
"06","山形県","06201","山形市","062010195000","田吹","38.235034","140.277319","0","1"
"06","山形県","06201","山形市","062010196000","檀野前","38.296439","140.321960","0","1"
"06","山形県","06201","山形市","062010197000","近田","38.289227","140.365850","0","1"
"06","山形県","06201","山形市","062010198001","千歳一丁目","38.279793","140.338724","0","3"
"06","山形県","06201","山形市","062010198002","千歳二丁目","38.281198","140.341958","0","3"
"06","山形県","06201","山形市","062010199000","千代田","38.262160","140.300622","0","1"
"06","山形県","06201","山形市","062010200000","塚野目","38.312481","140.307600","0","1"
